coin,opening_candle_date,probability,previous_close_price,close_price,close_direction,last_monitor_date,potential_profit_%
SSV/USDT,2024-07-22 16:00:00,0.71,33.52,33.21,0,2024-07-22 20:01:36,-0.92
GAS/USDT,2024-07-22 16:00:00,0.84,3.892,3.896,0,2024-07-22 20:01:36,0.1
GLM/USDT,2024-07-22 16:00:00,0.86,0.3455,0.3478,1,2024-07-22 20:01:36,0.67
QKC/USDT,2024-07-22 16:00:00,0.73,0.007882,0.007926,1,2024-07-22 20:01:36,0.56
SNT/USDT,2024-07-22 16:00:00,0.83,0.02516,0.02551,1,2024-07-22 20:01:36,1.39
IQ/USDT,2024-07-22 16:00:00,0.71,0.006491,0.006527,1,2024-07-22 20:01:36,0.55
MTL/USDT,2024-07-22 20:00:00,0.71,1.129,1.104,0,2024-07-23 00:02:08,-2.21
STX/USDT,2024-07-22 20:00:00,0.81,1.882,1.836,0,2024-07-23 00:02:08,-2.44
RLC/USDT,2024-07-22 20:00:00,0.95,1.981,1.923,0,2024-07-23 00:02:08,-2.93
VTHO/USDT,2024-07-22 20:00:00,0.86,0.002671,0.002642,0,2024-07-23 00:02:08,-1.09
ORN/USDT,2024-07-22 20:00:00,0.8,1.492,1.466,0,2024-07-23 00:02:08,-1.74
UTK/USDT,2024-07-22 20:00:00,0.71,0.05406,0.05274,0,2024-07-23 00:02:08,-2.44
AAVE/USDT,2024-07-22 20:00:00,0.76,95.55,94.09,0,2024-07-23 00:02:08,-1.53
AVA/USDT,2024-07-22 20:00:00,0.78,0.6508,0.629,0,2024-07-23 00:02:08,-3.35
RIF/USDT,2024-07-22 20:00:00,0.85,0.0888,0.0865,0,2024-07-23 00:02:08,-2.59
LIT/USDT,2024-07-22 20:00:00,0.82,0.784,0.74,0,2024-07-23 00:02:08,-5.61
BADGER/USDT,2024-07-22 20:00:00,0.72,3.342,3.27,0,2024-07-23 00:02:08,-2.15
LINA/USDT,2024-07-22 20:00:00,0.71,0.006,0.005784,0,2024-07-23 00:02:08,-3.6
PERP/USDT,2024-07-22 20:00:00,0.84,0.6854,0.6663,0,2024-07-23 00:02:08,-2.79
TKO/USDT,2024-07-22 20:00:00,0.71,0.3183,0.3094,0,2024-07-23 00:02:08,-2.8
AR/USDT,2024-07-22 20:00:00,0.89,32.11,31.35,0,2024-07-23 00:02:08,-2.37
PHA/USDT,2024-07-22 20:00:00,0.7,0.1322,0.1292,0,2024-07-23 00:02:08,-2.27
DEXE/USDT,2024-07-22 20:00:00,0.85,10.051,9.809,0,2024-07-23 00:02:08,-2.41
C98/USDT,2024-07-22 20:00:00,0.75,0.17,0.1659,0,2024-07-23 00:02:08,-2.41
ILV/USDT,2024-07-22 20:00:00,0.85,73.11,70.67,0,2024-07-23 00:02:08,-3.34
SYS/USDT,2024-07-22 20:00:00,0.78,0.1096,0.1072,0,2024-07-23 00:02:08,-2.19
FIDA/USDT,2024-07-22 20:00:00,0.74,0.2908,0.2804,0,2024-07-23 00:02:08,-3.58
FRONT/USDT,2024-07-22 20:00:00,0.78,0.937,0.899,0,2024-07-23 00:02:08,-4.06
RARE/USDT,2024-07-22 20:00:00,0.71,0.0921,0.0926,1,2024-07-23 00:02:08,0.54
JASMY/USDT,2024-07-22 20:00:00,0.74,0.02944,0.02872,0,2024-07-23 00:02:08,-2.45
BICO/USDT,2024-07-22 20:00:00,0.78,0.336,0.3243,0,2024-07-22 23:59:54,-3.48
OOKI/USDT,2024-07-22 20:00:00,0.78,0.001676,0.001656,0,2024-07-23 00:02:08,-1.19
ASTR/USDT,2024-07-22 20:00:00,0.85,0.0775,0.0761,0,2024-07-22 23:59:54,-1.81
LDO/USDT,2024-07-22 20:00:00,0.86,1.837,1.784,0,2024-07-22 23:59:54,-2.89
LEVER/USDT,2024-07-22 20:00:00,0.9,0.00238,0.002285,0,2024-07-22 23:59:54,-3.99
RPL/USDT,2024-07-22 20:00:00,0.72,17.94,17.58,0,2024-07-22 23:59:54,-2.01
VIB/USDT,2024-07-22 20:00:00,0.75,0.07548,0.07333,0,2024-07-22 23:59:54,-2.85
ARB/USDT,2024-07-22 20:00:00,0.86,0.7806,0.7599,0,2024-07-22 23:59:54,-2.65
ENA/USDT,2024-07-22 20:00:00,0.74,0.45,0.434,0,2024-07-22 23:59:54,-3.56
TNSR/USDT,2024-07-22 20:00:00,0.76,0.5415,0.5079,0,2024-07-22 23:59:54,-6.2
OMNI/USDT,2024-07-22 20:00:00,0.91,13.16,12.62,0,2024-07-22 23:59:54,-4.1
IO/USDT,2024-07-22 20:00:00,0.83,2.839,2.736,0,2024-07-22 23:59:54,-3.63
SUSHI/USDT,2024-07-23 00:00:00,0.72,0.719,0.729,1,2024-07-23 04:01:55,1.39
EGLD/USDT,2024-07-23 00:00:00,0.89,35.83,36.11,1,2024-07-23 04:01:55,0.78
UTK/USDT,2024-07-23 00:00:00,0.71,0.05274,0.05289,1,2024-07-23 04:01:55,0.28
ALPHA/USDT,2024-07-23 00:00:00,0.79,0.075,0.0757,1,2024-07-23 04:01:55,0.93
NEAR/USDT,2024-07-23 00:00:00,0.88,6.034,6.018,0,2024-07-23 04:01:55,-0.27
FIL/USDT,2024-07-23 00:00:00,0.78,4.509,4.526,1,2024-07-23 04:01:55,0.38
GRT/USDT,2024-07-23 00:00:00,0.75,0.2065,0.2081,1,2024-07-23 04:01:55,0.77
REEF/USDT,2024-07-23 00:00:00,0.73,0.001477,0.001487,1,2024-07-23 04:01:55,0.68
OG/USDT,2024-07-23 00:00:00,0.71,3.213,3.243,1,2024-07-23 04:01:55,0.93
CELO/USDT,2024-07-23 00:00:00,0.79,0.5862,0.586,0,2024-07-23 04:01:55,-0.03
TRU/USDT,2024-07-23 00:00:00,0.78,0.1279,0.1279,0,2024-07-23 04:01:55,0.0
LIT/USDT,2024-07-23 00:00:00,0.78,0.74,0.752,1,2024-07-23 04:01:55,1.62
SFP/USDT,2024-07-23 00:00:00,0.73,0.8171,0.8221,1,2024-07-23 04:01:55,0.61
DODO/USDT,2024-07-23 00:00:00,0.8,0.1228,0.1226,0,2024-07-23 04:01:55,-0.16
POND/USDT,2024-07-23 00:00:00,0.8,0.01823,0.01844,1,2024-07-23 04:01:55,1.15
SUPER/USDT,2024-07-23 00:00:00,0.81,0.6633,0.6753,1,2024-07-23 04:01:55,1.81
TLM/USDT,2024-07-23 00:00:00,0.85,0.01242,0.01255,1,2024-07-23 04:01:55,1.05
FORTH/USDT,2024-07-23 00:00:00,0.72,3.344,3.376,1,2024-07-23 04:01:55,0.96
AR/USDT,2024-07-23 00:00:00,0.74,31.35,31.99,1,2024-07-23 04:01:55,2.04
XVG/USDT,2024-07-23 00:00:00,0.81,0.004462,0.004497,1,2024-07-23 04:01:55,0.78
GTC/USDT,2024-07-23 00:00:00,0.75,0.858,0.87,1,2024-07-23 04:01:55,1.4
MLN/USDT,2024-07-23 00:00:00,0.71,19.27,19.38,1,2024-07-23 04:01:55,0.57
C98/USDT,2024-07-23 00:00:00,0.72,0.1659,0.1668,1,2024-07-23 04:01:55,0.54
MINA/USDT,2024-07-23 00:00:00,0.74,0.5602,0.5637,1,2024-07-23 04:01:55,0.62
FARM/USDT,2024-07-23 00:00:00,0.73,47.67,48.13,1,2024-07-23 04:01:55,0.96
ALPACA/USDT,2024-07-23 00:00:00,0.81,0.1262,0.1279,1,2024-07-23 04:01:55,1.35
GALA/USDT,2024-07-23 00:00:00,0.8,0.02455,0.02481,1,2024-07-23 04:01:55,1.06
FRONT/USDT,2024-07-23 00:00:00,0.85,0.899,0.907,1,2024-07-23 04:01:55,0.89
MOVR/USDT,2024-07-23 00:00:00,0.78,11.275,11.425,1,2024-07-23 04:01:55,1.33
ENS/USDT,2024-07-23 00:00:00,0.78,25.67,27.62,1,2024-07-23 04:01:55,7.6
BICO/USDT,2024-07-23 00:00:00,0.86,0.3243,0.3322,1,2024-07-23 04:01:55,2.44
VOXEL/USDT,2024-07-23 00:00:00,0.73,0.1656,0.1672,1,2024-07-23 04:01:55,0.97
IMX/USDT,2024-07-23 00:00:00,0.79,1.548,1.554,1,2024-07-23 04:01:55,0.39
GLMR/USDT,2024-07-23 00:00:00,0.8,0.2099,0.2113,1,2024-07-23 04:01:55,0.67
LOKA/USDT,2024-07-23 00:00:00,0.75,0.1953,0.1987,1,2024-07-23 04:01:55,1.74
SCRT/USDT,2024-07-23 00:00:00,0.81,0.2766,0.2807,1,2024-07-23 04:01:55,1.48
BTTC/USDT,2024-07-23 00:00:00,0.83,8.8e-07,8.9e-07,0,2024-07-23 04:01:55,1.14
ASTR/USDT,2024-07-23 00:00:00,0.81,0.0761,0.0767,1,2024-07-23 04:01:55,0.79
APE/USDT,2024-07-23 00:00:00,0.73,0.809,0.818,1,2024-07-23 04:01:55,1.11
LDO/USDT,2024-07-23 00:00:00,0.75,1.784,1.836,1,2024-07-23 04:01:55,2.91
OP/USDT,2024-07-23 00:00:00,0.8,1.874,1.926,1,2024-07-23 04:01:55,2.77
LEVER/USDT,2024-07-23 00:00:00,0.85,0.002285,0.002321,1,2024-07-23 04:01:55,1.58
POLYX/USDT,2024-07-23 00:00:00,0.81,0.2758,0.2751,0,2024-07-23 04:01:55,-0.25
PHB/USDT,2024-07-23 00:00:00,0.78,1.756,1.778,1,2024-07-23 04:01:55,1.25
MAGIC/USDT,2024-07-23 00:00:00,0.71,0.5144,0.5244,1,2024-07-23 04:01:55,1.94
PROS/USDT,2024-07-23 00:00:00,0.73,0.378,0.3822,1,2024-07-23 04:01:55,1.11
VIB/USDT,2024-07-23 00:00:00,0.9,0.07333,0.07416,1,2024-07-23 04:01:55,1.13
LQTY/USDT,2024-07-23 00:00:00,0.72,0.831,0.841,1,2024-07-23 04:01:55,1.2
AMB/USDT,2024-07-23 00:00:00,0.79,0.00646,0.00646,0,2024-07-23 04:01:55,0.0
PROM/USDT,2024-07-23 00:00:00,0.87,7.028,7.101,1,2024-07-23 04:01:55,1.04
QKC/USDT,2024-07-23 00:00:00,0.77,0.007883,0.007909,1,2024-07-23 04:01:55,0.33
UFT/USDT,2024-07-23 00:00:00,0.73,0.2656,0.2685,1,2024-07-23 04:01:55,1.09
ARB/USDT,2024-07-23 00:00:00,0.75,0.7599,0.782,1,2024-07-23 04:01:55,2.91
OAX/USDT,2024-07-23 00:00:00,0.76,0.1675,0.1694,1,2024-07-23 04:01:55,1.13
AST/USDT,2024-07-23 00:00:00,0.74,0.0911,0.0917,1,2024-07-23 04:01:55,0.66
COMBO/USDT,2024-07-23 00:00:00,0.84,0.53,0.5358,1,2024-07-23 04:01:55,1.09
MAV/USDT,2024-07-23 00:00:00,0.79,0.215,0.219,1,2024-07-23 04:01:55,1.86
ARKM/USDT,2024-07-23 00:00:00,0.74,1.491,1.527,1,2024-07-23 04:01:55,2.41
CREAM/USDT,2024-07-23 00:00:00,0.7,38.36,38.51,1,2024-07-23 04:01:55,0.39
TIA/USDT,2024-07-23 00:00:00,0.72,7.229,7.12,0,2024-07-23 04:01:55,-1.51
PIVX/USDT,2024-07-23 00:00:00,0.75,0.2416,0.2437,1,2024-07-23 04:01:55,0.87
NFP/USDT,2024-07-23 00:00:00,0.74,0.2934,0.2963,1,2024-07-23 04:01:55,0.99
AI/USDT,2024-07-23 00:00:00,0.76,0.582,0.591,1,2024-07-23 04:01:55,1.55
XAI/USDT,2024-07-23 00:00:00,0.72,0.3512,0.3679,1,2024-07-23 04:01:55,4.76
ALT/USDT,2024-07-23 00:00:00,0.9,0.143,0.1477,1,2024-07-23 04:01:55,3.29
PIXEL/USDT,2024-07-23 00:00:00,0.78,0.2119,0.2135,1,2024-07-23 04:01:55,0.76
STRK/USDT,2024-07-23 00:00:00,0.71,0.577,0.605,1,2024-07-23 04:01:55,4.85
PORTAL/USDT,2024-07-23 00:00:00,0.72,0.4209,0.4235,1,2024-07-23 04:01:55,0.62
PDA/USDT,2024-07-23 00:00:00,0.78,0.0677,0.0675,0,2024-07-23 04:01:55,-0.3
TNSR/USDT,2024-07-23 00:00:00,0.87,0.5079,0.5138,1,2024-07-23 04:01:55,1.16
BB/USDT,2024-07-23 00:00:00,0.84,0.4304,0.4354,1,2024-07-23 04:01:55,1.16
NOT/USDT,2024-07-23 00:00:00,0.75,0.01467,0.01485,1,2024-07-23 04:01:55,1.23
IO/USDT,2024-07-23 00:00:00,0.8,2.736,2.811,1,2024-07-23 04:01:55,2.74
ZK/USDT,2024-07-23 00:00:00,0.75,0.1796,0.1911,1,2024-07-23 04:01:55,6.4
NEO/USDT,2024-07-23 00:00:00,0.74,11.5,11.6,1,2024-07-23 04:01:55,0.87
QTUM/USDT,2024-07-23 00:00:00,0.88,2.671,2.708,1,2024-07-23 04:01:55,1.39
ICX/USDT,2024-07-23 00:00:00,0.75,0.1634,0.1609,0,2024-07-23 04:01:55,-1.53
ZRX/USDT,2024-07-23 00:00:00,0.71,0.3737,0.3758,1,2024-07-23 04:01:55,0.56
FET/USDT,2024-07-23 00:00:00,0.83,1.37,1.378,1,2024-07-23 04:01:55,0.58
ONE/USDT,2024-07-23 00:00:00,0.71,0.01483,0.01504,1,2024-07-23 04:01:55,1.42
DUSK/USDT,2024-07-23 00:00:00,0.88,0.2561,0.2591,1,2024-07-23 04:01:55,1.17
FUN/USDT,2024-07-23 00:00:00,0.77,0.003736,0.003738,1,2024-07-23 04:01:55,0.05
BAND/USDT,2024-07-23 00:00:00,0.72,1.39,1.404,1,2024-07-23 04:01:55,1.01
KAVA/USDT,2024-07-23 00:00:00,0.73,0.4123,0.413,1,2024-07-23 04:01:55,0.17
RLC/USDT,2024-07-23 00:00:00,0.8,1.923,1.95,1,2024-07-23 04:01:55,1.4
CTSI/USDT,2024-07-23 00:00:00,0.74,0.1603,0.1614,1,2024-07-23 04:01:55,0.69
ARDR/USDT,2024-07-23 00:00:00,0.71,0.07085,0.07111,1,2024-07-23 04:01:55,0.37
KNC/USDT,2024-07-23 00:00:00,0.89,0.5423,0.5448,1,2024-07-23 04:01:55,0.46
DGB/USDT,2024-07-23 00:00:00,0.9,0.0081,0.0081,0,2024-07-23 04:01:55,0.0
MKR/USDT,2024-07-23 00:00:00,0.75,2689.0,2717.0,1,2024-07-23 04:01:55,1.04
MANA/USDT,2024-07-23 00:00:00,0.78,0.3437,0.3477,1,2024-07-23 04:01:55,1.16
BAL/USDT,2024-07-23 00:00:00,0.71,2.608,2.634,1,2024-07-23 04:01:55,1.0
BLZ/USDT,2024-07-23 00:00:00,0.81,0.1756,0.1788,1,2024-07-23 04:01:55,1.82
CRV/USDT,2024-07-23 00:00:00,0.79,0.271,0.2754,1,2024-07-23 04:01:55,1.62
TRB/USDT,2024-07-23 00:00:00,0.73,73.57,74.98,1,2024-07-23 04:01:55,1.92
OP/USDT,2024-07-23 04:00:00,0.77,1.926,1.827,0,2024-07-23 08:01:55,-5.14
VIB/USDT,2024-07-23 04:00:00,0.87,0.07416,0.0727,0,2024-07-23 08:01:55,-1.97
OAX/USDT,2024-07-23 04:00:00,0.79,0.1694,0.1658,0,2024-07-23 08:01:55,-2.13
ZRO/USDT,2024-07-23 04:00:00,0.71,5.185,5.103,0,2024-07-23 08:01:55,-1.58
QTUM/USDT,2024-07-23 04:00:00,0.73,2.708,2.658,0,2024-07-23 08:01:55,-1.85
IOST/USDT,2024-07-23 04:00:00,0.74,0.00611,0.00601,0,2024-07-23 08:01:55,-1.64
NKN/USDT,2024-07-23 04:00:00,0.74,0.0794,0.078,0,2024-07-23 08:01:55,-1.76
KNC/USDT,2024-07-23 04:00:00,0.81,0.5448,0.5284,0,2024-07-23 08:01:55,-3.01
VTHO/USDT,2024-07-23 04:00:00,0.75,0.00266,0.002591,0,2024-07-23 08:01:55,-2.59
MKR/USDT,2024-07-23 04:00:00,0.83,2717.0,2687.0,0,2024-07-23 08:01:55,-1.1
UTK/USDT,2024-07-23 04:00:00,0.73,0.05289,0.05181,0,2024-07-23 08:01:55,-2.04
1INCH/USDT,2024-07-23 04:00:00,0.71,0.4182,0.4096,0,2024-07-23 08:01:55,-2.06
LIT/USDT,2024-07-23 04:00:00,0.71,0.752,0.734,0,2024-07-23 08:01:55,-2.39
SUPER/USDT,2024-07-23 04:00:00,0.74,0.6753,0.6632,0,2024-07-23 08:01:55,-1.79
GTC/USDT,2024-07-23 04:00:00,0.83,0.87,0.845,0,2024-07-23 08:01:55,-2.87
DYDX/USDT,2024-07-23 04:00:00,0.72,1.407,1.368,0,2024-07-23 08:01:55,-2.77
GALA/USDT,2024-07-23 04:00:00,0.75,0.02481,0.02403,0,2024-07-23 08:01:55,-3.14
FRONT/USDT,2024-07-23 04:00:00,0.72,0.907,0.896,0,2024-07-23 08:01:55,-1.21
TRB/USDT,2024-07-23 08:00:00,0.78,73.76,75.3,1,2024-07-23 12:00:47,2.09
EGLD/USDT,2024-07-23 08:00:00,0.78,35.12,35.39,1,2024-07-23 12:00:47,0.77
UTK/USDT,2024-07-23 08:00:00,0.73,0.05181,0.05266,1,2024-07-23 12:00:47,1.64
XVS/USDT,2024-07-23 08:00:00,0.75,7.02,7.12,1,2024-07-23 12:00:47,1.42
FIL/USDT,2024-07-23 08:00:00,0.74,4.451,4.532,1,2024-07-23 12:00:47,1.82
SKL/USDT,2024-07-23 08:00:00,0.78,0.04839,0.04967,1,2024-07-23 12:00:47,2.65
REEF/USDT,2024-07-23 08:00:00,0.72,0.001455,0.001483,1,2024-07-23 12:00:47,1.92
CELO/USDT,2024-07-23 08:00:00,0.71,0.5768,0.5897,1,2024-07-23 12:00:47,2.24
TRU/USDT,2024-07-23 08:00:00,0.81,0.1237,0.1225,0,2024-07-23 12:00:47,-0.97
DODO/USDT,2024-07-23 08:00:00,0.7,0.1189,0.1208,1,2024-07-23 12:00:47,1.6
CAKE/USDT,2024-07-23 08:00:00,0.73,1.982,2.016,1,2024-07-23 12:00:47,1.72
POND/USDT,2024-07-23 08:00:00,0.93,0.01816,0.01847,1,2024-07-23 12:00:47,1.71
LINA/USDT,2024-07-23 08:00:00,0.71,0.005731,0.005843,1,2024-07-23 12:00:47,1.95
PERP/USDT,2024-07-23 08:00:00,0.7,0.661,0.6751,1,2024-07-23 12:00:47,2.13
TKO/USDT,2024-07-23 08:00:00,0.85,0.3096,0.311,1,2024-07-23 12:00:47,0.45
TLM/USDT,2024-07-23 08:00:00,0.78,0.01219,0.01234,1,2024-07-23 12:00:47,1.23
AR/USDT,2024-07-23 08:00:00,0.72,31.28,31.0,0,2024-07-23 12:00:47,-0.9
MASK/USDT,2024-07-23 08:00:00,0.77,2.335,2.407,1,2024-07-23 12:00:47,3.08
PHA/USDT,2024-07-23 08:00:00,0.78,0.1266,0.1283,1,2024-07-23 12:00:47,1.34
DEXE/USDT,2024-07-23 08:00:00,0.84,9.807,9.982,1,2024-07-23 12:00:47,1.78
ILV/USDT,2024-07-23 08:00:00,0.77,70.99,71.84,1,2024-07-23 12:00:47,1.2
YGG/USDT,2024-07-23 08:00:00,0.73,0.4882,0.5013,1,2024-07-23 12:00:47,2.68
FRONT/USDT,2024-07-23 08:00:00,0.74,0.896,0.914,1,2024-07-23 12:00:47,2.01
AGLD/USDT,2024-07-23 08:00:00,0.73,0.944,0.968,1,2024-07-23 12:00:47,2.54
AUCTION/USDT,2024-07-23 08:00:00,0.74,15.95,16.2,1,2024-07-23 12:00:47,1.57
BICO/USDT,2024-07-23 08:00:00,0.83,0.317,0.3267,1,2024-07-23 12:00:47,3.06
VOXEL/USDT,2024-07-23 08:00:00,0.83,0.1621,0.1644,1,2024-07-23 12:00:47,1.42
SPELL/USDT,2024-07-23 08:00:00,0.78,0.0006638,0.0006719,1,2024-07-23 12:00:47,1.22
LOKA/USDT,2024-07-23 08:00:00,0.7,0.1921,0.1952,1,2024-07-23 12:00:47,1.61
LEVER/USDT,2024-07-23 08:00:00,0.92,0.002255,0.002265,1,2024-07-23 12:00:47,0.44
PHB/USDT,2024-07-23 08:00:00,0.73,1.718,1.747,1,2024-07-23 12:00:47,1.69
MAGIC/USDT,2024-07-23 08:00:00,0.78,0.5073,0.5175,1,2024-07-23 12:00:47,2.01
GNS/USDT,2024-07-23 08:00:00,0.78,3.366,3.49,1,2024-07-23 12:00:47,3.68
AMB/USDT,2024-07-23 08:00:00,0.77,0.00624,0.00638,1,2024-07-23 12:00:47,2.24
UFT/USDT,2024-07-23 08:00:00,0.8,0.2628,0.269,1,2024-07-23 12:00:47,2.36
FLOKI/USDT,2024-07-23 08:00:00,0.87,0.00018311,0.00018684,1,2024-07-23 12:00:47,2.04
COMBO/USDT,2024-07-23 08:00:00,0.74,0.5113,0.5217,1,2024-07-23 12:00:47,2.03
MAV/USDT,2024-07-23 08:00:00,0.94,0.211,0.2156,1,2024-07-23 12:00:47,2.18
ARKM/USDT,2024-07-23 08:00:00,0.78,1.487,1.51,1,2024-07-23 12:00:47,1.55
SEI/USDT,2024-07-23 08:00:00,0.74,0.3769,0.3815,1,2024-07-23 12:00:47,1.22
NTRN/USDT,2024-07-23 08:00:00,0.7,0.4929,0.4971,1,2024-07-23 12:00:47,0.85
MEME/USDT,2024-07-23 08:00:00,0.82,0.01635,0.01669,1,2024-07-23 12:00:47,2.08
ORDI/USDT,2024-07-23 08:00:00,0.74,38.15,38.54,1,2024-07-23 12:00:47,1.02
ACE/USDT,2024-07-23 08:00:00,0.8,2.984,3.103,1,2024-07-23 12:00:47,3.99
MANTA/USDT,2024-07-23 08:00:00,0.72,0.989,1.031,1,2024-07-23 12:00:47,4.25
ALT/USDT,2024-07-23 08:00:00,0.93,0.1427,0.1497,1,2024-07-23 12:00:47,4.91
PIXEL/USDT,2024-07-23 08:00:00,0.75,0.2071,0.2147,1,2024-07-23 12:00:47,3.67
PORTAL/USDT,2024-07-23 08:00:00,0.79,0.4108,0.4207,1,2024-07-23 12:00:47,2.41
WIF/USDT,2024-07-23 08:00:00,0.84,2.635,2.547,0,2024-07-23 12:00:47,-3.34
TNSR/USDT,2024-07-23 08:00:00,0.89,0.4992,0.5102,1,2024-07-23 12:00:47,2.2
OMNI/USDT,2024-07-23 08:00:00,0.88,12.6,13.01,1,2024-07-23 12:00:47,3.25
BB/USDT,2024-07-23 08:00:00,0.78,0.4165,0.4176,1,2024-07-23 12:00:47,0.26
NOT/USDT,2024-07-23 08:00:00,0.71,0.01416,0.01438,1,2024-07-23 12:00:47,1.55
EOS/USDT,2024-07-23 08:00:00,0.74,0.5769,0.5853,1,2024-07-23 12:00:47,1.46
DUSK/USDT,2024-07-23 08:00:00,0.79,0.2498,0.2536,1,2024-07-23 12:00:47,1.52
WAN/USDT,2024-07-23 08:00:00,0.73,0.1944,0.1992,1,2024-07-23 12:00:47,2.47
FUN/USDT,2024-07-23 08:00:00,0.71,0.003648,0.003685,1,2024-07-23 12:00:47,1.01
CHZ/USDT,2024-07-23 08:00:00,0.72,0.0706,0.0715,1,2024-07-23 12:00:47,1.27
BAND/USDT,2024-07-23 08:00:00,0.87,1.393,1.409,1,2024-07-23 12:00:47,1.15
STX/USDT,2024-07-23 08:00:00,0.72,1.783,1.786,1,2024-07-23 12:00:47,0.17
ARPA/USDT,2024-07-23 08:00:00,0.79,0.04224,0.04271,1,2024-07-23 12:00:47,1.11
IOTX/USDT,2024-07-23 08:00:00,0.8,0.0466,0.04661,0,2024-07-23 12:00:47,0.02
BCH/USDT,2024-07-23 08:00:00,0.76,376.3,381.7,1,2024-07-23 12:00:47,1.44
OGN/USDT,2024-07-23 08:00:00,0.75,0.0969,0.0986,1,2024-07-23 12:00:47,1.75
KNC/USDT,2024-07-23 08:00:00,0.86,0.5284,0.5381,1,2024-07-23 12:00:47,1.84
MKR/USDT,2024-07-23 08:00:00,0.72,2687.0,2717.0,1,2024-07-23 12:00:47,1.12
BLZ/USDT,2024-07-23 08:00:00,0.94,0.1763,0.1786,1,2024-07-23 12:00:47,1.3
VOXEL/USDT,2024-07-23 12:00:00,0.96,0.1644,0.162,0,2024-07-23 16:00:43,-1.46
HIGH/USDT,2024-07-23 12:00:00,0.8,1.745,1.706,0,2024-07-23 16:00:43,-2.23
SPELL/USDT,2024-07-23 12:00:00,0.81,0.0006719,0.000664,0,2024-07-23 16:00:43,-1.18
KDA/USDT,2024-07-23 12:00:00,0.72,0.614,0.605,0,2024-07-23 16:00:43,-1.47
APE/USDT,2024-07-23 12:00:00,0.89,0.819,0.81,0,2024-07-23 16:00:43,-1.1
BSW/USDT,2024-07-23 12:00:00,0.75,0.0637,0.0633,0,2024-07-23 16:00:43,-0.63
BIFI/USDT,2024-07-23 12:00:00,0.75,331.7,329.6,0,2024-07-23 16:00:43,-0.63
LEVER/USDT,2024-07-23 12:00:00,0.91,0.002265,0.002243,0,2024-07-23 16:00:43,-0.97
APT/USDT,2024-07-23 12:00:00,0.74,7.27,7.13,0,2024-07-23 16:00:43,-1.93
OSMO/USDT,2024-07-23 12:00:00,0.85,0.5169,0.5094,0,2024-07-23 16:00:43,-1.45
PHB/USDT,2024-07-23 12:00:00,0.88,1.747,1.712,0,2024-07-23 16:00:43,-2.0
PROS/USDT,2024-07-23 12:00:00,0.84,0.3818,0.3791,0,2024-07-23 16:00:43,-0.71
GNS/USDT,2024-07-23 12:00:00,0.74,3.49,3.418,0,2024-07-23 16:00:43,-2.06
LQTY/USDT,2024-07-23 12:00:00,0.82,0.838,0.827,0,2024-07-23 16:00:43,-1.31
GLM/USDT,2024-07-23 12:00:00,0.72,0.3367,0.3325,0,2024-07-23 16:00:43,-1.25
PROM/USDT,2024-07-23 12:00:00,0.82,7.152,7.06,0,2024-07-23 16:00:43,-1.29
SNT/USDT,2024-07-23 12:00:00,0.71,0.02511,0.02496,0,2024-07-23 16:00:43,-0.6
MAV/USDT,2024-07-23 12:00:00,0.72,0.2156,0.2116,0,2024-07-23 16:00:43,-1.86
ORDI/USDT,2024-07-23 12:00:00,0.73,38.54,37.74,0,2024-07-23 16:00:43,-2.08
JTO/USDT,2024-07-23 12:00:00,0.72,2.568,2.527,0,2024-07-23 16:00:43,-1.6
1000SATS/USDT,2024-07-23 12:00:00,0.82,0.0002547,0.000262,1,2024-07-23 16:00:43,2.87
ALT/USDT,2024-07-23 12:00:00,0.76,0.1497,0.1507,1,2024-07-23 16:00:43,0.67
JUP/USDT,2024-07-23 12:00:00,0.85,0.9694,0.969,0,2024-07-23 16:00:43,-0.04
WIF/USDT,2024-07-23 12:00:00,0.8,2.547,2.643,1,2024-07-23 16:00:43,3.77
BOME/USDT,2024-07-23 12:00:00,0.74,0.008688,0.0086,0,2024-07-23 16:00:43,-1.01
NOT/USDT,2024-07-23 12:00:00,0.85,0.01438,0.01423,0,2024-07-23 16:00:43,-1.04
BNB/USDT,2024-07-23 12:00:00,0.77,584.8,585.3,1,2024-07-23 16:00:43,0.09
ICX/USDT,2024-07-23 12:00:00,0.73,0.1607,0.16,0,2024-07-23 16:00:43,-0.44
ZIL/USDT,2024-07-23 12:00:00,0.7,0.01737,0.01717,0,2024-07-23 16:00:43,-1.15
MATIC/USDT,2024-07-23 12:00:00,0.71,0.5507,0.5363,0,2024-07-23 16:00:43,-2.61
DUSK/USDT,2024-07-23 12:00:00,0.76,0.2536,0.2446,0,2024-07-23 16:00:43,-3.55
WAN/USDT,2024-07-23 12:00:00,0.81,0.1992,0.1973,0,2024-07-23 16:00:43,-0.95
CHZ/USDT,2024-07-23 12:00:00,0.87,0.0715,0.0705,0,2024-07-23 16:00:43,-1.4
HBAR/USDT,2024-07-23 12:00:00,0.73,0.0703,0.0695,0,2024-07-23 16:00:43,-1.14
KAVA/USDT,2024-07-23 12:00:00,0.76,0.4116,0.4124,1,2024-07-23 16:00:43,0.19
ARPA/USDT,2024-07-23 12:00:00,0.81,0.04271,0.0423,0,2024-07-23 16:00:43,-0.96
